Frequency (Hz),Amplitude (dBm)
32963000,-84.89
32972000,-85.45
32981000,-82.51
32990000,-83.96
32999000,-83.03
33008000,-83.86
33017000,-83.96
33026000,-84.36
33035000,-85.94
33044000,-84.36
33053000,-84.89
33062000,-85.57
33071000,-83.77
33080000,-83.96
33089000,-85
33098000,-83.57
33107000,-85.93
33116000,-83.39
33125000,-85.93
33134000,-85.81
33143000,-84.36
33152000,-85.69
33161000,-83.77
33170000,-84.85
33179000,-83.93
33188000,-84.75
33197000,-83.35
33206000,-84.85
33215000,-84.75
33224000,-83.64
33233000,-84.32
33242000,-83.54
33251000,-83.64
33260000,-83.73
33269000,-85.42
33278000,-83.73
33287000,-84.97
33296000,-84.32
33305000,-83.93
33314000,-85.42
33323000,-82.99
33332000,-84.97
33341000,-85.19
33350000,-82.57
33359000,-84.12
33368000,-84.75
33377000,-83.54
33386000,-85.66
33395000,-85.07
33404000,-84.97
33413000,-84.85
33422000,-84.12
33431000,-85.9
33440000,-86.03
33449000,-83.73
33458000,-85.07
33467000,-84.97
33476000,-84.97
33485000,-84.53
33494000,-85.3
33503000,-84.85
33512000,-85.42
33521000,-84.43
33530000,-85.54
33539000,-85.19
33548000,-85.42
33557000,-83.93
33566000,-84.85
33575000,-84.75
33584000,-85.19
33593000,-84.32
33602000,-84.32
33611000,-84.74
33620000,-84.32
33629000,-83.45
33638000,-84.74
33647000,-85.3
33656000,-83.26
33665000,-84.53
33674000,-84.74
33683000,-85.41
33692000,-85.19
33701000,-83.54
33710000,-85.3
33719000,-85.41
33728000,-84.12
33737000,-84.85
33746000,-84.96
33755000,-83.73
33764000,-85.62
33773000,-84.82
33782000,-84.5
33791000,-83.7
33800000,-84.09
33809000,-84.82
33818000,-84.09
33827000,-84.29
33836000,-84.71
33845000,-84.5
33854000,-82.28
33863000,-84.29
33872000,-83.05
33881000,-84.29
33890000,-84.93
33899000,-84.5
33908000,-84.71
33917000,-84.82
33926000,-84.71
33935000,-82.87
33944000,-83.7
33953000,-84.93
33962000,-82.87
33971000,-83.32
33980000,-84.5
33989000,-83.7
33998000,-84.29
34007000,-83.32
34016000,-85.27
34025000,-84.08
34034000,-83.79
34043000,-84.6
34052000,-84.6
34061000,-85.5
34070000,-85.38
34079000,-84.5
34088000,-84.6
34097000,-84.19
34106000,-83.6
34115000,-83.89
34124000,-84.82
34133000,-84.5
34142000,-82.87
34151000,-82.7
34160000,-84.08
34169000,-84.71
34178000,-84.71
34187000,-83.5
34196000,-84.71
34205000,-84.5
34214000,-83.41
34223000,-84.29
34232000,-84.39
34241000,-82.95
34250000,-84.6
34259000,-84.93
34268000,-84.6
34277000,-84.71
34286000,-83.69
34295000,-83.5
34304000,-84.19
34313000,-84.29
34322000,-85.15
34331000,-85.38
34340000,-83.5
34349000,-84.53
34358000,-83.53
34367000,-82.64
34376000,-82.9
34385000,-84.32
34394000,-84.22
34403000,-84.53
34412000,-85.77
34421000,-84.22
34430000,-83.17
34439000,-85.53
34448000,-84.84
34457000,-84.53
34466000,-84.74
34475000,-85.89
34484000,-85.18
34493000,-85.18
34502000,-84.96
34511000,-84.53
34520000,-83.72
34529000,-84.63
34538000,-84.53
34547000,-83.82
34556000,-84.42
34565000,-84.74
34574000,-84.53
34583000,-83.53
34592000,-84.31
34601000,-83.07
34610000,-82.81
34619000,-84.42
34628000,-84.63
34637000,-82.89
34646000,-85.53
34655000,-83.82
34664000,-84.11
34673000,-84.22
34682000,-85.64
34691000,-84.22
34700000,-83.34
34709000,-84.96
34718000,-83.34
34727000,-84.96
34736000,-84.01
34745000,-84.11
34754000,-84.63
34763000,-84.63
34772000,-85.06
34781000,-83.62
34790000,-84.84
34799000,-83.44
34808000,-85.41
34817000,-84.31
34826000,-83.53
34835000,-84.21
34844000,-83.53
34853000,-84.52
34862000,-84.31
34871000,-85.64
34880000,-83.82
34889000,-85.18
34898000,-85.4
34907000,-84.73
34916000,-84.01
34925000,-83.53
34934000,-85.06
34943000,-83.72
34952000,-83.72
34961000,-83.53
34970000,-83.53
34979000,-83.34
34988000,-77.79
34997000,-54.1
35006000,-63.6
35015000,-80.63
35024000,-84.31
35033000,-85.17
35042000,-84.31
35051000,-83.34
35060000,-83.16
35069000,-84.52
35078000,-84.31
35087000,-84.73
35096000,-85.29
35105000,-84.95
35114000,-84.63
35123000,-82.47
35132000,-84.21
35141000,-84.73
35150000,-84.31
35159000,-82.98
35168000,-84.31
35177000,-84.31
35186000,-84.31
35195000,-84.41
35204000,-83.52
35213000,-85.4
35222000,-84.73
35231000,-85.53
35240000,-86.13
35249000,-84.84
35258000,-84.11
35267000,-83.44
35276000,-84.63
35285000,-82.89
35294000,-82.63
35303000,-83.62
35312000,-84.21
35321000,-83.62
35330000,-84.73
35339000,-86.01
35348000,-84.73
35357000,-83.52
35366000,-84.21
35375000,-82.63
35384000,-85.76
35393000,-82.81
35402000,-84.73
35411000,-84.84
35420000,-86.01
35429000,-83.52
35438000,-84.95
35447000,-83.34
35456000,-84.95
35465000,-85.4
35474000,-83.25
35483000,-83.91
35492000,-84.1
35501000,-83.52
35510000,-86.13
35519000,-83.52
35528000,-83.91
35537000,-84.92
35546000,-83.49
35555000,-85.14
35564000,-84.7
35573000,-83.3
35582000,-83.22
35591000,-84.7
35600000,-83.88
35609000,-84.38
35618000,-84.49
35627000,-83.3
35636000,-83.03
35645000,-85.73
35654000,-84.49
35663000,-85.49
35672000,-85.02
35681000,-84.7
35690000,-83.97
35699000,-84.49
35708000,-84.18
35717000,-84.27
35726000,-85.37
35735000,-84.49
35744000,-85.14
35753000,-80.33
35762000,-83.3
35771000,-84.49
35780000,-82.1
35789000,-84.49
35798000,-84.59
35807000,-82.85
35816000,-84.27
35825000,-83.21
35834000,-84.18
35843000,-84.92
35852000,-84.48
35861000,-84.07
35870000,-83.78
35879000,-83.58
35888000,-83.88
35897000,-84.92
35906000,-83.88
35915000,-82.85
35924000,-85.37
35933000,-85.25
35942000,-85.14
35951000,-84.8
35960000,-83.49
35969000,-83.3
35978000,-83.87
35987000,-84.38
35996000,-85.73
36005000,-85.73
36014000,-85.37
36023000,-82.77
36032000,-84.48
36041000,-84.07
36050000,-83.87
36059000,-85.02
36068000,-84.59
36077000,-84.27
36086000,-83.49
36095000,-85.14
36104000,-84.59
36113000,-83.87
36122000,-82.71
36131000,-86.13
36140000,-83.61
36149000,-83.81
36158000,-85.05
36167000,-84.62
36176000,-83.9
36185000,-84.2
36194000,-84.3
36203000,-84.1
36212000,-84.1
36221000,-84.51
36230000,-84.1
36239000,-83.9
36248000,-85.39
36257000,-83.24
36266000,-84.62
36275000,-84.1
36284000,-81.66
36293000,-85.63
36302000,-85.28
36311000,-84.1
36320000,-85.16
36329000,-85.05
36338000,-84.72
36347000,-84.3
36356000,-84.62
36365000,-83.9
36374000,-84.41
36383000,-84.1
36392000,-84
36401000,-84.94
36410000,-83.71
36419000,-85.16
36428000,-82.05
36437000,-83.51
36446000,-85.88
36455000,-83.9
36464000,-83.9
36473000,-82.71
36482000,-83.71
36491000,-84.2
36500000,-86.12
36509000,-84.4
36518000,-86.12
36527000,-83.33
36536000,-84.51
36545000,-84.51
36554000,-85.63
36563000,-83.9
36572000,-84.1
36581000,-84.83
36590000,-83.71
36599000,-84.4
36608000,-83.24
36617000,-84.2
36626000,-86.12
36635000,-84.3
36644000,-85.28
36653000,-83.51
36662000,-83.71
36671000,-83.51
36680000,-84.2
36689000,-84.72
36698000,-83.9
36707000,-82.62
36716000,-84
36725000,-86.12
36734000,-84.4
36743000,-84.4
36752000,-84.72
36761000,-83.24
36770000,-85.28
36779000,-84
36788000,-84.09
36797000,-84.61
36806000,-82.96
36815000,-83.9
36824000,-84.2
36833000,-83.7
36842000,-84.09
36851000,-85.87
36860000,-83.33
36869000,-84.09
36878000,-83.9
36887000,-83.9
36896000,-84.61
36905000,-82.8
36914000,-84.94
36923000,-84.09
36932000,-84.2
36941000,-83.51
36950000,-82.71
36959000,-83.99
36968000,-85.16
36977000,-84.29
36986000,-84.4
36995000,-84.29
37004000,-84.51
37013000,-82.96
37022000,-84.94
37031000,-85.39
37040000,-85.87
37049000,-84.51
37058000,-84.94
37067000,-85.04
37076000,-83.8
37085000,-84.51
37094000,-83.9
37103000,-84.4
37112000,-83.32
37121000,-84.72
37130000,-84.29
37139000,-84.61
37148000,-83.7
37157000,-84.5
37166000,-84.94
37175000,-85.39
37184000,-84.82
37193000,-84.61
37202000,-82.28
37211000,-84.4
37220000,-83.8
37229000,-83.51
37238000,-84.2
37247000,-85.75
37256000,-83.32
37265000,-84.2
37274000,-83.23
37283000,-84.2
37292000,-85.04
37301000,-84.02
37310000,-84.12
37319000,-84.97
37328000,-84.75
37337000,-83.35
37346000,-84.43
37355000,-85.19
37364000,-82.57
37373000,-85.54
37382000,-83.63
37391000,-83.54
37400000,-83.93
37409000,-83.93
37418000,-84.75
37427000,-84.75
37436000,-82.9
37445000,-85.07
37454000,-85.07
37463000,-84.85
37472000,-82.73
37481000,-84.97
37490000,-84.97
37499000,-82.9
37508000,-84.12
37517000,-83.54
37526000,-84.53
37535000,-84.32
37544000,-84.96
37553000,-84.74
37562000,-84.64
37571000,-83.92
37580000,-83.83
37589000,-84.96
37598000,-83.73
37607000,-84.12
37616000,-84.32
37625000,-84.74
37634000,-85.18
37643000,-85.18
37652000,-85.41
37661000,-84.12
37670000,-83.92
37679000,-85.41
37688000,-84.64
37697000,-84.96
37706000,-84.32
37715000,-84.74
37724000,-82.64
37733000,-84.96
37742000,-83.83
37751000,-84.22
37760000,-85.77
37769000,-82.82
37778000,-83.63
37787000,-84.22
37796000,-84.96
37805000,-84.12
37814000,-84.85
37823000,-84.42
37832000,-85.07
37841000,-82.99
37850000,-84.02
37859000,-84.22
37868000,-85.41
37877000,-81.76
37886000,-84.08
37895000,-84.71
37904000,-84.29
37913000,-82.44
37922000,-84.6
37931000,-83.23
37940000,-84.5
37949000,-85.04
37958000,-84.71
37967000,-85.38
37976000,-84.82
37985000,-84.29
37994000,-84.5
38003000,-82.7
38012000,-84.19
38021000,-84.5
38030000,-83.79
38039000,-83.6
38048000,-84.5
38057000,-82.95
38066000,-84.93
38075000,-84.5
38084000,-84.29
38093000,-82.87
38102000,-83.69
38111000,-84.29
38120000,-85.62
38129000,-83.89
38138000,-85.38
38147000,-84.29
38156000,-85.03
38165000,-84.6
38174000,-84.5
38183000,-84.5
38192000,-84.5
38201000,-86.63
38210000,-83.79
38219000,-85.26
38228000,-84.81
38237000,-84.5
38246000,-84.93
38255000,-84.28
38264000,-83.89
38273000,-83.89
38282000,-85.62
38291000,-84.71
38300000,-84.19
38309000,-82.11
38318000,-85.15
38327000,-85.5
38336000,-83.69
38345000,-85.86
38354000,-83.89
38363000,-83.14
38372000,-83.31
38381000,-86.11
38390000,-85.38
38399000,-83.31
38408000,-84.71
38417000,-85.38
38426000,-84.08
38435000,-83.69
38444000,-84.93
38453000,-84.08
38462000,-84.19
38471000,-85.15
38480000,-84.74
38489000,-83.92
38498000,-82.56
38507000,-84.11
38516000,-84.31
38525000,-84.63
38534000,-83.72
38543000,-85.29
38552000,-83.82
38561000,-84.01
38570000,-82.98
38579000,-81.76
38588000,-84.01
38597000,-84.31
38606000,-85.29
38615000,-82.89
38624000,-82.98
38633000,-84.22
38642000,-85.64
38651000,-85.41
38660000,-83.72
38669000,-84.31
38678000,-83.72
38687000,-84.31
38696000,-84.42
38705000,-83.91
38714000,-83.82
38723000,-85.41
38732000,-84.96
38741000,-81.98
38750000,-84.73
38759000,-84.84
38768000,-83.07
38777000,-84.84
38786000,-83.44
38795000,-85.4
38804000,-84.42
38813000,-83.91
38822000,-83.53
38831000,-85.89
38840000,-85.89
38849000,-84.31
38858000,-83.07
38867000,-84.01
38876000,-84.73
38885000,-85.4
38894000,-85.17
38903000,-84.63
38912000,-85.64
38921000,-84.73
38930000,-84.73
38939000,-84.95
38948000,-84.11
38957000,-85.4
38966000,-84.31
38975000,-84.95
38984000,-83.07
38993000,-84.11
39002000,-83.52
39011000,-84.31
39020000,-85.4
39029000,-83.34
39038000,-83.25
39047000,-84.95
39056000,-84.21
39065000,-84.31
39074000,-84.28
39083000,-82.6
39092000,-82.43
39101000,-84.49
39110000,-84.7
39119000,-84.07
39128000,-85.03
39137000,-84.7
39146000,-83.31
39155000,-83.31
39164000,-83.13
39173000,-83.03
39182000,-83.78
39191000,-84.38
39200000,-85.26
39209000,-84.49
39218000,-84.92
39227000,-82.6
39236000,-85.73
39245000,-85.26
39254000,-83.13
39263000,-84.49
39272000,-83.78
39281000,-84.49
39290000,-84.49
39299000,-84.18
39308000,-85.37
39317000,-84.28
39326000,-84.7
39335000,-83.88
39344000,-84.18
39353000,-83.59
39362000,-83.13
39371000,-84.07
39380000,-84.28
39389000,-82.86
39398000,-84.49
39407000,-84.07
39416000,-85.14
39425000,-84.28
39434000,-84.7
39443000,-85.37
39452000,-85.85
39461000,-84.7
39470000,-84.27
39479000,-85.49
39488000,-84.27
39497000,-84.92
39506000,-83.88
39515000,-84.49
39524000,-84.07
39533000,-83.49
39542000,-85.02
39551000,-85.37
39560000,-83.49
39569000,-85.02
39578000,-84.92
39587000,-84.07
39596000,-85.25
39605000,-85.49
39614000,-84.7
39623000,-84.7
39632000,-84.49
39641000,-84.07
39650000,-85.25
39659000,-85.08
39668000,-84.86
39677000,-84.01
39686000,-83.43
39695000,-84.86
39704000,-84.86
39713000,-85.19
39722000,-84.42
39731000,-84.96
39740000,-85.08
39749000,-83.43
39758000,-84.21
39767000,-83.91
39776000,-84.12
39785000,-85.79
39794000,-83.43
39803000,-84.32
39812000,-84.86
39821000,-84.64
39830000,-84.11
39839000,-84.11
39848000,-84.63
39857000,-83.43
39866000,-82.71
39875000,-82.88
39884000,-83.62
39893000,-85.08
39902000,-82.04
39911000,-82.29
39920000,-84.96
39929000,-82.54
39938000,-85.19
39947000,-84.85
39956000,-85.3
39965000,-84.01
39974000,-84.85
39983000,-83.06
39992000,-67
40001000,-53.6
40010000,-76.34
40019000,-82.79
40028000,-84.53
40037000,-84.42
40046000,-84.42
40055000,-85.19
40064000,-84.63
40073000,-84.32
40082000,-84.85
40091000,-83.72
40100000,-84.21
40109000,-85.3
40118000,-84.32
40127000,-83.52
40136000,-84.21
40145000,-83.52
40154000,-84.42
40163000,-85.54
40172000,-84.63
40181000,-85.3
40190000,-83.81
40199000,-82.2
40208000,-83.42
40217000,-83.91
40226000,-84.42
40235000,-83.81
40244000,-83.15
40253000,-82.65
40262000,-85.1
40271000,-85.1
40280000,-83.09
40289000,-84.88
40298000,-84.45
40307000,-84.24
40316000,-84.03
40325000,-84.66
40334000,-81.91
40343000,-83.84
40352000,-85.1
40361000,-85.82
40370000,-85.22
40379000,-84.66
40388000,-84.24
40397000,-83.84
40406000,-83.65
40415000,-84.45
40424000,-83.45
40433000,-84.99
40442000,-84.66
40451000,-84.55
40460000,-84.88
40469000,-83.27
40478000,-83.84
40487000,-85.57
40496000,-83.45
40505000,-85.33
40514000,-84.03
40523000,-83.94
40532000,-83.94
40541000,-84.34
40550000,-82.9
40559000,-83.74
40568000,-84.45
40577000,-83.09
40586000,-85.21
40595000,-84.88
40604000,-84.34
40613000,-84.03
40622000,-82.74
40631000,-84.66
40640000,-84.76
40649000,-82.9
40658000,-83.64
40667000,-84.66
40676000,-83.84
40685000,-84.03
40694000,-82.81
40703000,-84.76
40712000,-84.45
40721000,-84.45
40730000,-84.66
40739000,-84.98
40748000,-82.73
40757000,-82.22
40766000,-83.93
40775000,-84.88
40784000,-83.64
40793000,-84.23
40802000,-84.34
40811000,-84.14
40820000,-85.33
40829000,-84.88
40838000,-84.03
40847000,-84.58
40856000,-85.13
40865000,-83.21
40874000,-84.26
40883000,-85.13
40892000,-84.06
40901000,-84.69
40910000,-85.84
40919000,-84.17
40928000,-84.79
40937000,-84.79
40946000,-84.69
40955000,-85.59
40964000,-84.37
40973000,-84.91
40982000,-84.17
40991000,-85.24
41000000,-83.48
41009000,-84.91
41018000,-85.13
41027000,-83.39
41036000,-85.01
41045000,-85.13
41054000,-85.84
41063000,-84.58
41072000,-85.72
41081000,-83.2
41090000,-84.69
41099000,-83.29
41108000,-82.84
41117000,-84.68
41126000,-85.36
41135000,-83.29
41144000,-85.01
41153000,-83.77
41162000,-85.59
41171000,-82.59
41180000,-84.68
41189000,-85.59
41198000,-84.58
41207000,-84.58
41216000,-84.37
41225000,-84.58
41234000,-84.47
41243000,-83.86
41252000,-84.37
41261000,-84.9
41270000,-85.59
41279000,-85.35
41288000,-83.86
41297000,-85.12
41306000,-84.79
41315000,-85.35
41324000,-84.68
41333000,-84.47
41342000,-84.68
41351000,-84.47
41360000,-84.68
41369000,-83.96
41378000,-85.01
41387000,-84.06
41396000,-85.96
41405000,-84.37
41414000,-83.11
41423000,-84.79
41432000,-84.76
41441000,-83.73
41450000,-84.44
41459000,-83.83
41468000,-85.44
41477000,-84.65
41486000,-84.98
41495000,-85.09
41504000,-84.02
41513000,-84.87
41522000,-84.02
41531000,-82.22
41540000,-85.09
41549000,-83.44
41558000,-83.54
41567000,-84.02
41576000,-83.83
41585000,-85.32
41594000,-84.02
41603000,-84.23
41612000,-84.54
41621000,-84.76
41630000,-84.65
41639000,-84.65
41648000,-84.87
41657000,-83.26
41666000,-85.09
41675000,-84.54
41684000,-84.87
41693000,-85.09
41702000,-85.09
41711000,-84.44
41720000,-85.32
41729000,-84.87
41738000,-84.02
41747000,-85.2
41756000,-83.93
41765000,-84.87
41774000,-84.87
41783000,-84.02
41792000,-83.83
41801000,-82.81
41810000,-85.32
41819000,-83.35
41828000,-84.97
41837000,-83.83
41846000,-85.68
41855000,-84.13
41864000,-83.63
41873000,-83.08
41882000,-84.13
41891000,-83.92
41900000,-84.65
41909000,-85.32
41918000,-84.44
41927000,-84.33
41936000,-84.65
41945000,-84.44
41954000,-83.63
41963000,-84.65
41972000,-85.2
41981000,-84.87
41990000,-83.73
41999000,-84.02
42008000,-84.65
42017000,-83.63
42026000,-85.59
42035000,-84.25
42044000,-84.47
42053000,-85.59
42062000,-84.47
42071000,-85.47
42080000,-83.95
42089000,-83.38
42098000,-84.57
42107000,-85.12
42116000,-82.08
42125000,-83.2
42134000,-85.35
42143000,-83.66
42152000,-84.46
42161000,-84.9
42170000,-85
42179000,-85.35
42188000,-83.57
42197000,-83.66
42206000,-84.16
42215000,-83.95
42224000,-84.46
42233000,-84.9
42242000,-84.25
42251000,-84.78
42260000,-84.36
42269000,-83.76
42278000,-84.16
42287000,-85.12
42296000,-84.25
42305000,-83.56
42314000,-83.38
42323000,-82.16
42332000,-85.83
42341000,-82.08
42350000,-85.12
42359000,-83.76
42368000,-84.78
42377000,-84.05
42386000,-84.78
42395000,-84.78
42404000,-85.58
42413000,-82.5
42422000,-83.85
42431000,-84.46
42440000,-85.23
42449000,-84.67
42458000,-83.56
42467000,-84.36
42476000,-84.67
42485000,-85.58
42494000,-84.05
42503000,-84.36
42512000,-84.57
42521000,-85.23
42530000,-85.83
42539000,-84.67
42548000,-85.47
42557000,-84.78
42566000,-84.25
42575000,-84.36
42584000,-82.57
42593000,-83.76
42602000,-83.95
42611000,-84.72
42620000,-85.28
42629000,-84.19
42638000,-83.89
42647000,-83.4
42656000,-85.17
42665000,-83.89
42674000,-84.19
42683000,-83.99
42692000,-84.51
42701000,-83.79
42710000,-84.09
42719000,-84.72
42728000,-85.05
42737000,-84.19
42746000,-84.94
42755000,-84.19
42764000,-83.69
42773000,-82.94
42782000,-84.72
42791000,-85.17
42800000,-84.61
42809000,-83.22
42818000,-84.51
42827000,-84.19
42836000,-84.61
42845000,-85.05
42854000,-84.4
42863000,-85.28
42872000,-86.27
42881000,-84.19
42890000,-85.77
42899000,-83.79
42908000,-86.27
42917000,-83.79
42926000,-83.4
42935000,-85.17
42944000,-84.94
42953000,-84.61
42962000,-84.5
42971000,-85.05
42980000,-85.05
42989000,-84.83
42998000,-82.94
43007000,-83.31
43016000,-82.18
43025000,-82.26
43034000,-81.7
43043000,-81.78
43052000,-81.78
43061000,-83.4
43070000,-83.89
43079000,-83.79
43088000,-85.05
43097000,-83.98
43106000,-83.4
43115000,-84.19
43124000,-83.5
43133000,-82.85
43142000,-84.83
43151000,-84.61
43160000,-84.19
43169000,-84.61
43178000,-85.28
43187000,-83.04
43196000,-84.71
43205000,-84.12
43214000,-84.12
43223000,-83.62
43232000,-82.88
43241000,-84.64
43250000,-84.64
43259000,-85.08
43268000,-83.91
43277000,-84.64
43286000,-84.32
43295000,-84.86
43304000,-84.32
43313000,-84.86
43322000,-85.31
43331000,-85.31
43340000,-85.08
43349000,-83.82
43358000,-84.42
43367000,-84.01
43376000,-84.01
43385000,-83.62
43394000,-83.62
43403000,-83.82
43412000,-84.74
43421000,-84.53
43430000,-84.42
43439000,-86.04
43448000,-83.72
43457000,-84.32
43466000,-84.64
43475000,-84.01
43484000,-84.53
43493000,-83.43
43502000,-84.01
43511000,-85.19
43520000,-85.79
43529000,-84.42
43538000,-85.54
43547000,-82.97
43556000,-84.63
43565000,-85.79
43574000,-83.06
43583000,-84.53
43592000,-85.3
43601000,-84.42
43610000,-82.88
43619000,-84.53
43628000,-84.01
43637000,-84.85
43646000,-83.52
43655000,-84.11
43664000,-85.07
43673000,-85.3
43682000,-83.43
43691000,-83.81
43700000,-86.04
43709000,-84.42
43718000,-82.71
43727000,-84.63
43736000,-84.53
43745000,-83.15
43754000,-85.79
43763000,-84.32
43772000,-83.24
43781000,-83.91
43790000,-84.63
43799000,-83.59
43808000,-84.39
43817000,-83.59
43826000,-84.6
43835000,-83.69
43844000,-84.82
43853000,-84.18
43862000,-83.59
43871000,-84.93
43880000,-85.51
43889000,-82.5
43898000,-84.28
43907000,-85.4
43916000,-84.28
43925000,-84.39
43934000,-84.82
43943000,-84.08
43952000,-83.59
43961000,-85.16
43970000,-84.93
43979000,-83.78
43988000,-83.78
43997000,-84.82
44006000,-84.39
44015000,-82.5
44024000,-83.31
44033000,-83.59
44042000,-83.59
44051000,-85.63
44060000,-85.04
44069000,-83.3
44078000,-85.16
44087000,-85.04
44096000,-84.28
44105000,-84.71
44114000,-84.82
44123000,-83.97
44132000,-83.78
44141000,-83.88
44150000,-83.97
44159000,-84.49
44168000,-84.6
44177000,-85.88
44186000,-84.6
44195000,-83.97
44204000,-84.93
44213000,-83.68
44222000,-84.39
44231000,-84.39
44240000,-84.82
44249000,-84.18
44258000,-84.39
44267000,-83.97
44276000,-84.93
44285000,-85.51
44294000,-85.04
44303000,-84.82
44312000,-85.15
44321000,-84.6
44330000,-83.97
44339000,-83.58
44348000,-85.04
44357000,-84.82
44366000,-82.68
44375000,-83.39
44384000,-85.51
44393000,-84.85
44402000,-84.11
44411000,-84.63
44420000,-84.52
44429000,-84
44438000,-83.71
44447000,-85.3
44456000,-84.52
44465000,-85.18
44474000,-84.85
44483000,-85.07
44492000,-84.52
44501000,-84.2
44510000,-84.63
44519000,-85.78
44528000,-82.7
44537000,-84.73
44546000,-84.11
44555000,-84.11
44564000,-83.52
44573000,-83.9
44582000,-83.23
44591000,-84.2
44600000,-85.3
44609000,-84.11
44618000,-83.61
44627000,-84.2
44636000,-84.2
44645000,-85.07
44654000,-84.41
44663000,-85.78
44672000,-83.23
44681000,-83.23
44690000,-85.3
44699000,-83.51
44708000,-85.42
44717000,-85.07
44726000,-85.07
44735000,-83.61
44744000,-83.8
44753000,-83.8
44762000,-84
44771000,-84.95
44780000,-84
44789000,-84.2
44798000,-84.85
44807000,-83.23
44816000,-83.9
44825000,-84.31
44834000,-84.62
44843000,-85.29
44852000,-82.03
44861000,-82.87
44870000,-83.8
44879000,-86.03
44888000,-83.71
44897000,-84.62
44906000,-84
44915000,-85.78
44924000,-84.31
44933000,-85.18
44942000,-86.03
44951000,-84.84
44960000,-84
44969000,-83.33
44978000,-84
44987000,-78.6
44996000,-56.82
45005000,-62.45
45014000,-81.34
45023000,-85.29
45032000,-84.84
45041000,-84.2
45050000,-84.41
45059000,-84.95
45068000,-84.41
45077000,-83.9
45086000,-83.14
45095000,-83.33
45104000,-84.41
45113000,-84.3
45122000,-83.51
45131000,-84.84
45140000,-84.2
45149000,-84.84
45158000,-84.62
45167000,-83.8
45176000,-84.41
45185000,-85.29
45194000,-84
45203000,-85.06
45212000,-84.2
45221000,-84
45230000,-85.78
45239000,-83.99
45248000,-83.9
45257000,-84.95
45266000,-85.18
45275000,-86.16
45284000,-83.51
45293000,-83.14
45302000,-85.06
45311000,-85.53
45320000,-84.1
45329000,-85.41
45338000,-85.29
45347000,-84.84
45356000,-86.02
45365000,-85.53
45374000,-84.51
45383000,-85.53
45392000,-84.62
45401000,-86.02
45410000,-83.61
45419000,-84.2
45428000,-81.71
45437000,-84.51
45446000,-85.06
45455000,-84.2
45464000,-85.17
45473000,-84.41
45482000,-84.2
45491000,-82.86
45500000,-84.62
45509000,-82.35
45518000,-83.7
45527000,-84.84
45536000,-83.99
45545000,-84.84
45554000,-84.65
45563000,-84.44
45572000,-84.65
45581000,-85.09
45590000,-84.33
45599000,-84.98
45608000,-83.93
45617000,-83.63
45626000,-84.65
45635000,-85.68
45644000,-81.74
45653000,-85.56
45662000,-85.44
45671000,-84.87
45680000,-85.2
45689000,-84.33
45698000,-85.93
45707000,-85.2
45716000,-84.75
45725000,-83.25
45734000,-84.87
45743000,-83.83
45752000,-84.33
45761000,-84.65
45770000,-84.02
45779000,-82.8
45788000,-85.09
45797000,-84.33
45806000,-85.2
45815000,-84.02
45824000,-84.65
45833000,-84.54
45842000,-84.22
45851000,-84.87
45860000,-85.09
45869000,-85.56
45878000,-85.09
45887000,-85.56
45896000,-84.65
45905000,-83.83
45914000,-83.25
45923000,-84.54
45932000,-83.83
45941000,-85.55
45950000,-85.32
45959000,-83.25
45968000,-83.08
45977000,-84.97
45986000,-85.8
45995000,-85.55
46004000,-84.22
46013000,-84.22
46022000,-83.92
46031000,-84.97
46040000,-85.44
46049000,-84.13
46058000,-83.25
46067000,-81.97
46076000,-84.02
46085000,-85.09
46094000,-85.2
46103000,-84.64
46112000,-84.64
46121000,-85.32
46130000,-84.75
46139000,-84.64
46148000,-86.18
46157000,-83.16
46166000,-84.33
46175000,-84.33
46184000,-84.33
46193000,-84.43
46202000,-83.44
46211000,-84.12
46220000,-85.31
46229000,-82.38
46238000,-84.97
46247000,-84.75
46256000,-84.64
46265000,-84.75
46274000,-84.22
46283000,-83.44
46292000,-84.75
46301000,-84.22
46310000,-83.44
46319000,-84.64
46328000,-84.86
46337000,-84.64
46346000,-85.08
46355000,-83.82
46364000,-85.8
46373000,-83.25
46382000,-84.43
46391000,-84.33
46400000,-85.55
46409000,-86.43
46418000,-84.32
46427000,-83.82
46436000,-85.67
46445000,-84.97
46454000,-82.72
46463000,-83.63
46472000,-84.64
46481000,-83.25
46490000,-84.86
46499000,-84.12
46508000,-84.02
46517000,-83.72
46526000,-84.64
46535000,-85.92
46544000,-85.08
46553000,-85.08
46562000,-84.75
46571000,-84.54
46580000,-82.54
46589000,-84.64
46598000,-84.22
46607000,-85.8
46616000,-84.22
46625000,-85.92
46634000,-83.63
46643000,-83.92
46652000,-85.55
46661000,-84.64
46670000,-86.04
46679000,-84.64
46688000,-83.63
46697000,-84.43
46706000,-83.43
46715000,-83.43
46724000,-83.34
46733000,-85.52
46742000,-84.4
46751000,-83.04
46760000,-85.52
46769000,-83.59
46778000,-84.5
46787000,-83.79
46796000,-84.4
46805000,-83.59
46814000,-85.16
46823000,-83.69
46832000,-83.4
46841000,-84.09
46850000,-83.59
46859000,-83.69
46868000,-84.61
46877000,-85.76
46886000,-85.64
46895000,-84.83
46904000,-84.61
46913000,-84.71
46922000,-84.5
46931000,-84.18
46940000,-84.18
46949000,-82.68
46958000,-84.18
